,rendimiento,riesgo,coeficiente_variacion,beta,alfa,sharpie,teynor
EFX,0.3147842465238054,0.49429880752081623,1.5702780967580445,0.8933294350262554,0.0004928874428486897,0.5559071604926611,0.3075956480889151
EQIX,0.2544706407834374,0.46824149131416765,1.8400609589876264,0.8446437658562249,0.0002974390223425947,0.45803425104747464,0.2539184558664517
EQR,0.059451315852206185,0.5411223332393307,9.101940394129226,0.9942639076437997,-0.0005877485770896203,0.035946244790460616,0.019563534090563328
ESS,0.06500893405984064,0.5489040244496588,8.443516762548258,1.029572801613032,-0.0005951587606015903,0.04556157897533189,0.024290593167048635
EL,0.2864070969834129,0.49797091121672804,1.7386821641698627,1.0014476579413865,0.00029287292579872643,0.49482227060482054,0.24605089944484626
ETSY,0.5683543018209122,0.9147310415234174,1.6094380540320925,1.1354397309958744,0.001283724471866868,0.5776061791244963,0.4653301160753832
EVRG,0.05178200443484522,0.5235000879462471,10.109691458640652,0.9934775939450599,-0.0006170583433374722,0.02250621290450479,0.011859355970031847
ES,0.0596917208622213,0.4843748211154929,8.114606416415986,0.8410017554211441,-0.0004604125279049896,0.04065389034234309,0.023414601378995193
RE,0.053407998164352245,0.5407978454884317,10.125783854025691,1.0551987165107564,-0.0006616088877182261,0.024792994787622646,0.012706609622013853
EXC,0.001912391799501544,0.5234925734830915,273.73709384213913,1.1440869825802864,-0.0009360707217694645,-0.07275673071554789,-0.03329083258564709
EXPE,0.1534525630346457,0.8275304613335007,5.392744474047432,1.3411744004175812,-0.0005066570691352187,0.1370977484645408,0.08459195388707216
EXPD,0.28718921721581825,0.38809455793498593,1.3513549070449218,0.762112154750127,0.0004933106806000528,0.6369303876124635,0.32434755918158
EXR,0.2670313084021024,0.4578618806408108,1.7146374460007177,0.6549345404267625,0.0005029593957983566,0.49585108086385277,0.34664732792099545
XOM,-0.01877986293419697,0.5924082477436108,-31.544865360272247,1.1175587287408013,-0.0009950217017895698,-0.09922188483715438,-0.05259666577024245
FFIV,0.145019016173691,0.4963528183940917,3.422674015382948,0.8394051216111249,-0.0001257860192921018,0.21158138380974909,0.1251112406511425
FB,0.3039162333241632,0.5317716622185905,1.7497310242437498,1.0580153948302942,0.000314615960569876,0.4962961588120082,0.24944460601775592
FAST,0.27431819237467203,0.48062484334276645,1.752070612532743,0.9567731233355251,0.00028249421770159123,0.4875282574762031,0.24490465572212813
FRT,0.011907620478476742,0.700330833283552,58.813667646648106,1.1725222672061115,-0.0009204777488470085,-0.04011301257408602,-0.023958930510089023
FDX,0.3200358212995374,0.6222758668434764,1.9443944253385859,1.1495797587262753,0.00030206897236985885,0.45001877177084226,0.2435984273155738
FIS,0.10803433454079407,0.5015591239108117,4.642590025131516,1.134984430097044,-0.0005140249087081804,0.13564569219738107,0.0599429672660593
FITB,0.23195791939769905,0.7970845556443422,3.4363325801250872,1.635754032358814,-0.0004429385534892252,0.2408250392488477,0.11735133498090118
FE,-0.01904007051552338,0.5738923130500537,-30.141291366655338,0.9661093180726118,-0.0008711361582542105,-0.10287656616577477,-0.061111169731090396
FRC,0.35126883702362866,0.5394493497250892,1.5357165021980081,1.056527068858253,0.0005008145074191052,0.5770121646865559,0.29461510849883343
FISV,0.09617144485270851,0.5221912518344781,5.429795222836058,1.1589049020405469,-0.0005800917954377162,0.10756872057005176,0.04846941690712016
FLT,-0.027839618705586388,0.5903519307746822,-21.205460355540726,1.1736893401073816,-0.0010767028996496245,-0.11491385929163417,-0.05780031937529542
FLIR,0.05799299678982184,0.633150763764112,10.917710737708147,,,0.028418186977857533,
FLS,-0.08380274702978473,0.7115971307683127,-8.491334186400842,1.3065722138666391,-0.0014048988237480742,-0.17397870463040607,-0.09475384958892229
FMC,0.16860755377010783,0.580051375474875,3.4402454842904633,1.2227272616963116,-0.00034977324049220227,0.22171752228812444,0.10518089994304064
F,0.24129526166580628,0.6621806157403389,2.744275255008772,1.118926431133129,1.976879461168589e-05,0.3039884540273831,0.1799003545406966
FTNT,0.5933946802504028,0.6291227028213999,1.0602095430918264,1.0679980203240993,0.0014371583638449715,0.8796291689500586,0.5181607734464406
FTV,0.02711707366299485,0.5212029385897714,19.22047139256873,1.0404517751855387,-0.0007521458483357669,-0.0247176778624133,-0.012382050417192862
FBHS,0.3013152783080288,0.6321533402143303,2.0979797100367814,1.2855267954724452,0.00011682484862016434,0.4133732461485221,0.20327485916930466
FOXA,0.05394944251153328,0.5976631656939764,11.078208371962477,0.9006336765483446,-0.0005320223979055793,0.023339973604255652,0.015488475364361412
FOX,0.029712951713074427,0.5812058644429444,19.560690908645054,0.9330373860002517,-0.000653419882391878,-0.01769949155070067,-0.011025333433876785
